messstelle_id,e32,e32num,n32,n32num,genau
86610466,3225XX,322550.0,56996XX,5699650.0,100
86610478,3223XX,322350.0,57000XX,5700050.0,100
86610480,3230XX,323050.0,57000XX,5700050.0,100
86610491,3231XX,323150.0,56994XX,5699450.0,100
86610508,3230XX,323050.0,57005XX,5700550.0,100
86610510,3235XX,323550.0,56999XX,5699950.0,100
86610521,3233XX,323350.0,56994XX,5699450.0,100
86610533,3224XX,322450.0,56994XX,5699450.0,100
86610545,3223XX,322350.0,57005XX,5700550.0,100
86610557,3227XX,322750.0,56997XX,5699750.0,100
86610569,3228XX,322850.0,56997XX,5699750.0,100
86610570,3228XX,322850.0,56996XX,5699650.0,100
86610600,3122XX,312250.0,57199XX,5719950.0,100
86610612,3217XX,321750.0,57127XX,5712750.0,100
86610624,3228XX,322850.0,57135XX,5713550.0,100
86610636,3238XX,323850.0,57137XX,5713750.0,100
86610648,3238XX,323850.0,57138XX,5713850.0,100
86610650,3226XX,322650.0,57126XX,5712650.0,100
86610661,3226XX,322650.0,57125XX,5712550.0,100
86610673,3226XX,322650.0,57125XX,5712550.0,100
86610685,3226XX,322650.0,57124XX,5712450.0,100
86610697,3226XX,322650.0,57126XX,5712650.0,100
86610703,3225XX,322550.0,57125XX,5712550.0,100
86610715,3225XX,322550.0,57124XX,5712450.0,100
86610727,3226XX,322650.0,57124XX,5712450.0,100
86610739,3227XX,322750.0,57124XX,5712450.0,100
86610740,3227XX,322750.0,57125XX,5712550.0,100
86610752,3226XX,322650.0,57127XX,5712750.0,100
86610764,3225XX,322550.0,57122XX,5712250.0,100
86610776,3239XX,323950.0,57130XX,5713050.0,100
86610788,3246XX,324650.0,57120XX,5712050.0,100
86610790,3229XX,322950.0,57123XX,5712350.0,100
86610806,3225XX,322550.0,57122XX,5712250.0,100
86610818,3227XX,322750.0,57117XX,5711750.0,100
86610820,3218XX,321850.0,57129XX,5712950.0,100
86610831,3217XX,321750.0,57127XX,5712750.0,100
86610843,3217XX,321750.0,57129XX,5712950.0,100
86610855,3219XX,321950.0,57128XX,5712850.0,100
86610867,3218XX,321850.0,57129XX,5712950.0,100
86610879,3148XX,314850.0,57020XX,5702050.0,100
86610880,3151XX,315150.0,57020XX,5702050.0,100
86610892,3151XX,315150.0,57013XX,5701350.0,100
86610909,3154XX,315450.0,56984XX,5698450.0,100
86610910,3155XX,315550.0,56985XX,5698550.0,100
86610922,3154XX,315450.0,56985XX,5698550.0,100
86610934,318153,318153.0,5701617,5701617.0,1
86610946,3081XX,308150.0,56966XX,5696650.0,100
86610958,3083XX,308350.0,56965XX,5696550.0,100
86610960,3083XX,308350.0,56965XX,5696550.0,100
86610971,3083XX,308350.0,56965XX,5696550.0,100
86610995,3116XX,311650.0,57168XX,5716850.0,100
86611008,3116XX,311650.0,57167XX,5716750.0,100
86611010,3116XX,311650.0,57167XX,5716750.0,100
86611021,3174XX,317450.0,57107XX,5710750.0,100
86611033,3172XX,317250.0,57112XX,5711250.0,100
86611045,3084XX,308450.0,57085XX,5708550.0,100
86611057,3172XX,317250.0,57113XX,5711350.0,100
86611069,317490,317490.0,5711072,5711072.0,1
86611070,3176XX,317650.0,57111XX,5711150.0,100
86611082,3105XX,310550.0,56951XX,5695150.0,100
86611094,3080XX,308050.0,56954XX,5695450.0,100
86611100,3078XX,307850.0,56956XX,5695650.0,100
86611112,3085XX,308550.0,57084XX,5708450.0,100
86611136,3085XX,308550.0,57084XX,5708450.0,100
86611148,3107XX,310750.0,57027XX,5702750.0,100
86611150,3106XX,310650.0,57028XX,5702850.0,100
86611161,3106XX,310650.0,57025XX,5702550.0,100
86611173,3110XX,311050.0,57026XX,5702650.0,100
86611185,3108XX,310850.0,57030XX,5703050.0,100
86611203,3074XX,307450.0,56982XX,5698250.0,100
86611215,3080XX,308050.0,56995XX,5699550.0,100
86611227,3080XX,308050.0,56995XX,5699550.0,100
86611239,3070XX,307050.0,56990XX,5699050.0,100
86611264,307019,307019.0,5699043,5699043.0,1
86611276,3070XX,307050.0,56990XX,5699050.0,100
86611288,3085XX,308550.0,57086XX,5708650.0,100
86611318,3144XX,314450.0,57112XX,5711250.0,100
86611320,3259XX,325950.0,57159XX,5715950.0,100
86611331,3259XX,325950.0,57158XX,5715850.0,100
86611343,3257XX,325750.0,57157XX,5715750.0,100
86611355,3210XX,321050.0,57124XX,5712450.0,100
86611367,3209XX,320950.0,57124XX,5712450.0,100
86611379,3209XX,320950.0,57123XX,5712350.0,100
86611380,3209XX,320950.0,57124XX,5712450.0,100
86611409,3140XX,314050.0,56980XX,5698050.0,100
86611422,3141XX,314150.0,56979XX,5697950.0,100
86611434,3142XX,314250.0,56979XX,5697950.0,100
86611446,3139XX,313950.0,56977XX,5697750.0,100
86611458,3140XX,314050.0,56979XX,5697950.0,100
86611460,3140XX,314050.0,56980XX,5698050.0,100
86611471,3141XX,314150.0,56980XX,5698050.0,100
86611501,3228XX,322850.0,56997XX,5699750.0,100
86611513,3228XX,322850.0,56997XX,5699750.0,100
86611525,3210XX,321050.0,57019XX,5701950.0,100
86611537,3212XX,321250.0,57018XX,5701850.0,100
86611549,3212XX,321250.0,57019XX,5701950.0,100
86611550,3214XX,321450.0,57018XX,5701850.0,100
86611562,3212XX,321250.0,57019XX,5701950.0,100
86611574,3211XX,321150.0,57015XX,5701550.0,100
86611586,3211XX,321150.0,57019XX,5701950.0,100
86611598,3210XX,321050.0,57017XX,5701750.0,100
86611604,321176,321176.0,5701904,5701904.0,1
86611616,321121,321121.0,5701837,5701837.0,1
86611628,317989,317989.0,5704587,5704587.0,1
86611630,318057,318057.0,5704460,5704460.0,1
86611641,3179XX,317950.0,57044XX,5704450.0,100
86611653,3177XX,317750.0,57044XX,5704450.0,100
86611665,3179XX,317950.0,57047XX,5704750.0,100
86611677,3180XX,318050.0,57045XX,5704550.0,100
86611689,3182XX,318250.0,57045XX,5704550.0,100
86611690,317998,317998.0,5704540,5704540.0,1
86611707,3179XX,317950.0,57045XX,5704550.0,100
86611719,318091,318091.0,5704448,5704448.0,1
86611720,318039,318039.0,5704493,5704493.0,1
86611732,317959,317959.0,5704628,5704628.0,1
86611744,317924,317924.0,5704731,5704731.0,1
86611756,3181XX,318150.0,57044XX,5704450.0,100
86611770,3173XX,317350.0,57039XX,5703950.0,100
86611781,3174XX,317450.0,57039XX,5703950.0,100
86611793,3173XX,317350.0,57040XX,5704050.0,100
86611823,3230XX,323050.0,57147XX,5714750.0,100
86611835,3069XX,306950.0,57196XX,5719650.0,100
86611847,3070XX,307050.0,57196XX,5719650.0,100
86611859,3071XX,307150.0,57195XX,5719550.0,100
86611860,3072XX,307250.0,57195XX,5719550.0,100
86611914,3183XX,318350.0,57094XX,5709450.0,100
86611926,3179XX,317950.0,57093XX,5709350.0,100
86611938,318608,318608.0,5709287,5709287.0,1
86611940,3179XX,317950.0,57090XX,5709050.0,100
86611951,3190XX,319050.0,57088XX,5708850.0,100
86611963,3182XX,318250.0,57086XX,5708650.0,100
86611975,3186XX,318650.0,57080XX,5708050.0,100
86611987,3196XX,319650.0,57084XX,5708450.0,100
86611999,3182XX,318250.0,57097XX,5709750.0,100
86612013,3179XX,317950.0,57098XX,5709850.0,100
86612025,3180XX,318050.0,57097XX,5709750.0,100
86612037,3181XX,318150.0,57097XX,5709750.0,100
86612049,3071XX,307150.0,57195XX,5719550.0,100
86612050,3068XX,306850.0,57195XX,5719550.0,100
86612062,3074XX,307450.0,57198XX,5719850.0,100
86612074,3069XX,306950.0,57196XX,5719650.0,100
86612086,3080XX,308050.0,57197XX,5719750.0,100
86612098,3064XX,306450.0,57192XX,5719250.0,100
86612104,3059XX,305950.0,57185XX,5718550.0,100
86612116,3070XX,307050.0,57195XX,5719550.0,100
86612128,3070XX,307050.0,57195XX,5719550.0,100
86612130,3072XX,307250.0,57195XX,5719550.0,100
86612153,322355,322355.0,5699884,5699884.0,1
86612165,3224XX,322450.0,57003XX,5700350.0,100
86612177,3214XX,321450.0,57007XX,5700750.0,100
86612189,3220XX,322050.0,57001XX,5700150.0,100
86612207,3208XX,320850.0,57118XX,5711850.0,100
86612219,3209XX,320950.0,57118XX,5711850.0,100
86612220,3209XX,320950.0,57118XX,5711850.0,100
86612232,3210XX,321050.0,57118XX,5711850.0,100
86612244,3211XX,321150.0,57117XX,5711750.0,100
86612256,3212XX,321250.0,57115XX,5711550.0,100
86612268,3211XX,321150.0,57116XX,5711650.0,100
86612270,3210XX,321050.0,57116XX,5711650.0,100
86612281,3208XX,320850.0,57115XX,5711550.0,100
86612293,3209XX,320950.0,57114XX,5711450.0,100
86612300,3208XX,320850.0,57114XX,5711450.0,100
86612311,3166XX,316650.0,57090XX,5709050.0,100
86612323,3174XX,317450.0,57087XX,5708750.0,100
86612335,3169XX,316950.0,57082XX,5708250.0,100
86612347,3196XX,319650.0,57099XX,5709950.0,100
86612359,3196XX,319650.0,57073XX,5707350.0,100
86612360,3192XX,319250.0,57064XX,5706450.0,100
86612372,3162XX,316250.0,56969XX,5696950.0,100
86612384,3158XX,315850.0,56977XX,5697750.0,100
86612396,3160XX,316050.0,56979XX,5697950.0,100
86612414,3066XX,306650.0,56991XX,5699150.0,100
86612426,3066XX,306650.0,56991XX,5699150.0,100
86612438,3066XX,306650.0,56991XX,5699150.0,100
86612440,3070XX,307050.0,56990XX,5699050.0,100
86612451,3070XX,307050.0,56990XX,5699050.0,100
86612463,3070XX,307050.0,56989XX,5698950.0,100
86612475,3073XX,307350.0,56989XX,5698950.0,100
86612487,3073XX,307350.0,56988XX,5698850.0,100
86612499,3073XX,307350.0,56988XX,5698850.0,100
86612505,3085XX,308550.0,56961XX,5696150.0,100
86612517,3085XX,308550.0,56961XX,5696150.0,100
86612529,3081XX,308150.0,56962XX,5696250.0,100
86612530,3081XX,308150.0,56962XX,5696250.0,100
86612542,3076XX,307650.0,56964XX,5696450.0,100
86612554,3076XX,307650.0,56964XX,5696450.0,100
86612566,3080XX,308050.0,56970XX,5697050.0,100
86612578,3080XX,308050.0,56970XX,5697050.0,100
86612608,3084XX,308450.0,56965XX,5696550.0,100
86612610,3083XX,308350.0,56966XX,5696650.0,100
86612621,3083XX,308350.0,56965XX,5696550.0,100
86612633,3083XX,308350.0,56966XX,5696650.0,100
86612645,3082XX,308250.0,56966XX,5696650.0,100
86612657,3080XX,308050.0,56965XX,5696550.0,100
86612669,3081XX,308150.0,56958XX,5695850.0,100
86612670,3083XX,308350.0,57039XX,5703950.0,100
86612682,3081XX,308150.0,57039XX,5703950.0,100
86612712,3071XX,307150.0,57004XX,5700450.0,100
86612724,3071XX,307150.0,57004XX,5700450.0,100
86612736,3084XX,308450.0,57001XX,5700150.0,100
86612748,3084XX,308450.0,57001XX,5700150.0,100
86612750,3064XX,306450.0,57003XX,5700350.0,100
86612761,3064XX,306450.0,57003XX,5700350.0,100
86612773,3083XX,308350.0,56989XX,5698950.0,100
86612785,3083XX,308350.0,56989XX,5698950.0,100
86612797,3089XX,308950.0,56989XX,5698950.0,100
86612803,3059XX,305950.0,56987XX,5698750.0,100
86612815,3059XX,305950.0,56986XX,5698650.0,100
86612827,3067XX,306750.0,56982XX,5698250.0,100
86612839,3067XX,306750.0,56982XX,5698250.0,100
86612840,3067XX,306750.0,56982XX,5698250.0,100
86612852,3070XX,307050.0,56970XX,5697050.0,100
86612864,3070XX,307050.0,56970XX,5697050.0,100
86612876,3070XX,307050.0,56970XX,5697050.0,100
86612888,3081XX,308150.0,56977XX,5697750.0,100
86612890,3081XX,308150.0,56977XX,5697750.0,100
86612906,3081XX,308150.0,56977XX,5697750.0,100
86612918,3062XX,306250.0,56966XX,5696650.0,100
86612920,3062XX,306250.0,56966XX,5696650.0,100
86612931,3062XX,306250.0,56966XX,5696650.0,100
86612943,3077XX,307750.0,56968XX,5696850.0,100
86612955,3077XX,307750.0,56968XX,5696850.0,100
86612967,3077XX,307750.0,56968XX,5696850.0,100
86612979,3088XX,308850.0,56962XX,5696250.0,100
86612980,3088XX,308850.0,56962XX,5696250.0,100
86612992,3088XX,308850.0,56962XX,5696250.0,100
86613001,3084XX,308450.0,56947XX,5694750.0,100
86613005,308492,308492.0,5694793,5694793.0,1
86613017,3084XX,308450.0,56947XX,5694750.0,100
86613029,3084XX,308450.0,56947XX,5694750.0,100
86613030,3071XX,307150.0,57004XX,5700450.0,100
86613042,308420,308420.0,5700165,5700165.0,1
86613054,3064XX,306450.0,56955XX,5695550.0,100
86613066,3064XX,306450.0,56955XX,5695550.0,100
86613078,3064XX,306450.0,56955XX,5695550.0,100
86613080,3069XX,306950.0,56952XX,5695250.0,100
86613091,3069XX,306950.0,56952XX,5695250.0,100
86613108,3069XX,306950.0,56952XX,5695250.0,100
86613110,3068XX,306850.0,57195XX,5719550.0,100
86613121,3070XX,307050.0,57193XX,5719350.0,100
86613133,307354,307354.0,5719246,5719246.0,1
86613145,306516,306516.0,5719667,5719667.0,1
86613157,3068XX,306850.0,57196XX,5719650.0,100
86613169,308122,308122.0,5718866,5718866.0,1
86613170,3077XX,307750.0,57190XX,5719050.0,100
86613182,3066XX,306650.0,57197XX,5719750.0,100
86613194,3067XX,306750.0,57192XX,5719250.0,100
86613200,3071XX,307150.0,57191XX,5719150.0,100
86613212,3075XX,307550.0,57196XX,5719650.0,100
86613224,307819,307819.0,5719436,5719436.0,1
86613236,306576,306576.0,5718500,5718500.0,1
86613248,306910,306910.0,5718107,5718107.0,1
86613250,3076XX,307650.0,57172XX,5717250.0,100
86613261,307307,307307.0,5717192,5717192.0,1
86613273,308464,308464.0,5717590,5717590.0,1
86613285,308184,308184.0,5716715,5716715.0,1
86613297,308831,308831.0,5716633,5716633.0,1
86613303,308845,308845.0,5715346,5715346.0,1
86613315,309491,309491.0,5715393,5715393.0,1
86613327,306693,306693.0,5718940,5718940.0,1
86613339,3070XX,307050.0,57189XX,5718950.0,100
86613340,3075XX,307550.0,57179XX,5717950.0,100
86613352,3071XX,307150.0,57197XX,5719750.0,100
86613376,3052XX,305250.0,57126XX,5712650.0,100
86613388,3049XX,304950.0,57129XX,5712950.0,100
86613390,3055XX,305550.0,57127XX,5712750.0,100
86613406,3051XX,305150.0,57129XX,5712950.0,100
86613418,3082XX,308250.0,57195XX,5719550.0,100
86613420,3081XX,308150.0,57190XX,5719050.0,100
86613431,3083XX,308350.0,57187XX,5718750.0,100
86613443,3085XX,308550.0,57185XX,5718550.0,100
86613455,3081XX,308150.0,57181XX,5718150.0,100
86613467,3078XX,307850.0,57182XX,5718250.0,100
86613479,3075XX,307550.0,57180XX,5718050.0,100
86613480,3090XX,309050.0,57187XX,5718750.0,100
86613492,3089XX,308950.0,57166XX,5716650.0,100
86613509,3095XX,309550.0,57168XX,5716850.0,100
86613510,3098XX,309850.0,57171XX,5717150.0,100
86613522,3106XX,310650.0,57183XX,5718350.0,100
86613534,3101XX,310150.0,57184XX,5718450.0,100
86613546,3119XX,311950.0,57191XX,5719150.0,100
86613558,3120XX,312050.0,57193XX,5719350.0,100
86613560,3087XX,308750.0,57177XX,5717750.0,100
86613571,3088XX,308850.0,57177XX,5717750.0,100
86613583,3094XX,309450.0,57190XX,5719050.0,100
86613595,3094XX,309450.0,57190XX,5719050.0,100
86613601,3171XX,317150.0,57093XX,5709350.0,100
86613613,3174XX,317450.0,57094XX,5709450.0,100
86613625,3172XX,317250.0,57098XX,5709850.0,100
86613637,3175XX,317550.0,57098XX,5709850.0,100
86613649,3176XX,317650.0,57098XX,5709850.0,100
86613650,3176XX,317650.0,57100XX,5710050.0,100
86613662,3179XX,317950.0,57096XX,5709650.0,100
86613674,3189XX,318950.0,57094XX,5709450.0,100
86613686,3186XX,318650.0,57096XX,5709650.0,100
86613698,3190XX,319050.0,57099XX,5709950.0,100
86613704,3187XX,318750.0,57098XX,5709850.0,100
86613716,3183XX,318350.0,57099XX,5709950.0,100
86613728,3186XX,318650.0,57083XX,5708350.0,100
86613730,3185XX,318550.0,57083XX,5708350.0,100
86613741,3179XX,317950.0,57095XX,5709550.0,100
86613753,3177XX,317750.0,57105XX,5710550.0,100
86613765,3199XX,319950.0,57093XX,5709350.0,100
86613777,3175XX,317550.0,57078XX,5707850.0,100
86613789,3180XX,318050.0,57081XX,5708150.0,100
86613790,3179XX,317950.0,57074XX,5707450.0,100
86613807,3190XX,319050.0,57074XX,5707450.0,100
86613819,3199XX,319950.0,57076XX,5707650.0,100
86613820,3187XX,318750.0,57069XX,5706950.0,100
86613832,3225XX,322550.0,57058XX,5705850.0,100
86613844,3187XX,318750.0,57063XX,5706350.0,100
86613856,3199XX,319950.0,57061XX,5706150.0,100
86613868,3197XX,319750.0,57051XX,5705150.0,100
86613870,3203XX,320350.0,57060XX,5706050.0,100
86613881,3212XX,321250.0,57064XX,5706450.0,100
86613893,3209XX,320950.0,57051XX,5705150.0,100
86613900,3171XX,317150.0,57101XX,5710150.0,100
86613911,3171XX,317150.0,57095XX,5709550.0,100
86613923,3183XX,318350.0,57096XX,5709650.0,100
86613935,3182XX,318250.0,57096XX,5709650.0,100
86613947,3182XX,318250.0,57096XX,5709650.0,100
86613959,3182XX,318250.0,57096XX,5709650.0,100
86613960,3179XX,317950.0,57096XX,5709650.0,100
86613972,3180XX,318050.0,57097XX,5709750.0,100
86613996,3081XX,308150.0,56967XX,5696750.0,100
86614009,3080XX,308050.0,56968XX,5696850.0,100
86614010,3073XX,307350.0,57202XX,5720250.0,100
86614022,306649,306649.0,5720068,5720068.0,1
86614034,3055XX,305550.0,57187XX,5718750.0,100
86614046,3071XX,307150.0,57186XX,5718650.0,100
86614058,306085,306085.0,5717869,5717869.0,1
86614060,3064XX,306450.0,57172XX,5717250.0,100
86614071,3066XX,306650.0,57164XX,5716450.0,100
86614083,3075XX,307550.0,57163XX,5716350.0,100
86614095,3081XX,308150.0,57156XX,5715650.0,100
86614101,3100XX,310050.0,57163XX,5716350.0,100
86614113,3098XX,309850.0,57151XX,5715150.0,100
86614125,3105XX,310550.0,57141XX,5714150.0,100
86614137,3095XX,309550.0,57168XX,5716850.0,100
86614149,3066XX,306650.0,57205XX,5720550.0,100
86614150,3090XX,309050.0,57144XX,5714450.0,100
86614162,3086XX,308650.0,57150XX,5715050.0,100
86614174,309152,309152.0,5715097,5715097.0,1
86614241,3139XX,313950.0,57094XX,5709450.0,100
86614253,3139XX,313950.0,57092XX,5709250.0,100
86614265,3141XX,314150.0,57093XX,5709350.0,100
86614277,3140XX,314050.0,57093XX,5709350.0,100
86614289,3140XX,314050.0,57093XX,5709350.0,100
86614290,3139XX,313950.0,57093XX,5709350.0,100
86614307,3139XX,313950.0,57093XX,5709350.0,100
86614319,3139XX,313950.0,57092XX,5709250.0,100
86614320,3139XX,313950.0,57092XX,5709250.0,100
86614400,3070XX,307050.0,56990XX,5699050.0,100
86614411,3070XX,307050.0,56990XX,5699050.0,100
86614423,3070XX,307050.0,56990XX,5699050.0,100
86614435,3070XX,307050.0,56990XX,5699050.0,100
86614447,3069XX,306950.0,56991XX,5699150.0,100
86614459,3069XX,306950.0,56990XX,5699050.0,100
86614460,3069XX,306950.0,56990XX,5699050.0,100
86614472,3069XX,306950.0,56990XX,5699050.0,100
86614484,3070XX,307050.0,56990XX,5699050.0,100
86614496,3070XX,307050.0,56990XX,5699050.0,100
86614502,3070XX,307050.0,56990XX,5699050.0,100
86614514,3070XX,307050.0,56990XX,5699050.0,100
86614526,3079XX,307950.0,57018XX,5701850.0,100
86614538,3073XX,307350.0,57016XX,5701650.0,100
86614540,3074XX,307450.0,57016XX,5701650.0,100
86614551,3077XX,307750.0,57010XX,5701050.0,100
86614563,3076XX,307650.0,57018XX,5701850.0,100
86614575,3076XX,307650.0,57018XX,5701850.0,100
86620010,3035XX,303550.0,57425XX,5742550.0,100
86620022,3034XX,303450.0,57425XX,5742550.0,100
86620034,3033XX,303350.0,57427XX,5742750.0,100
86620046,3036XX,303650.0,57420XX,5742050.0,100
86620058,3044XX,304450.0,57427XX,5742750.0,100
86620060,3032XX,303250.0,57419XX,5741950.0,100
86620071,3046XX,304650.0,57453XX,5745350.0,100
86620083,3037XX,303750.0,57426XX,5742650.0,100
86620095,3043XX,304350.0,57413XX,5741350.0,100
86620101,3035XX,303550.0,57428XX,5742850.0,100
86620113,3040XX,304050.0,57427XX,5742750.0,100
86620125,3046XX,304650.0,57415XX,5741550.0,100
86620137,3041XX,304150.0,57417XX,5741750.0,100
86620149,3045XX,304550.0,57449XX,5744950.0,100
86620150,3038XX,303850.0,57432XX,5743250.0,100
86620162,3042XX,304250.0,57420XX,5742050.0,100
86620174,3038XX,303850.0,57432XX,5743250.0,100
86620186,3043XX,304350.0,57424XX,5742450.0,100
86620198,3036XX,303650.0,57423XX,5742350.0,100
86620204,3046XX,304650.0,57454XX,5745450.0,100
86620216,3036XX,303650.0,57429XX,5742950.0,100
86620228,3039XX,303950.0,57416XX,5741650.0,100
86620230,3041XX,304150.0,57417XX,5741750.0,100
86620241,3026XX,302650.0,57420XX,5742050.0,100
86620253,3031XX,303150.0,57416XX,5741650.0,100
86620265,303234,303234.0,5741910,5741910.0,1
86620277,3039XX,303950.0,57416XX,5741650.0,100
86620289,3036XX,303650.0,57420XX,5742050.0,100
86620290,3035XX,303550.0,57418XX,5741850.0,100
86620307,3036XX,303650.0,57415XX,5741550.0,100
86620319,3031XX,303150.0,57416XX,5741650.0,100
86620320,3034XX,303450.0,57415XX,5741550.0,100
86620332,3037XX,303750.0,57403XX,5740350.0,100
86620356,3038XX,303850.0,57407XX,5740750.0,100
86620368,3036XX,303650.0,57409XX,5740950.0,100
86620370,3035XX,303550.0,57407XX,5740750.0,100
86620381,3040XX,304050.0,57410XX,5741050.0,100
86620393,3040XX,304050.0,57402XX,5740250.0,100
86620400,3035XX,303550.0,57406XX,5740650.0,100
86620411,3039XX,303950.0,57403XX,5740350.0,100
86620423,3036XX,303650.0,57408XX,5740850.0,100
86620435,3036XX,303650.0,57408XX,5740850.0,100
86620447,3036XX,303650.0,57408XX,5740850.0,100
86620459,3037XX,303750.0,57407XX,5740750.0,100
86620460,3033XX,303350.0,57420XX,5742050.0,100
86620472,3032XX,303250.0,57419XX,5741950.0,100
86620484,3035XX,303550.0,57422XX,5742250.0,100
86620496,3030XX,303050.0,57416XX,5741650.0,100
86620502,3030XX,303050.0,57417XX,5741750.0,100
86620514,3031XX,303150.0,57418XX,5741850.0,100
86620526,315862,315862.0,5732259,5732259.0,1
86620538,3147XX,314750.0,57326XX,5732650.0,100
86620540,3145XX,314550.0,57328XX,5732850.0,100
86620551,3152XX,315250.0,57319XX,5731950.0,100
86620563,3161XX,316150.0,57320XX,5732050.0,100
86620575,3049XX,304950.0,57377XX,5737750.0,100
86620587,3048XX,304850.0,57385XX,5738550.0,100
86620599,3054XX,305450.0,57384XX,5738450.0,100
86620605,3053XX,305350.0,57377XX,5737750.0,100
86620617,3050XX,305050.0,57381XX,5738150.0,100
86620630,3191XX,319150.0,57356XX,5735650.0,100
86620642,3191XX,319150.0,57356XX,5735650.0,100
86620654,3193XX,319350.0,57358XX,5735850.0,100
86620666,3192XX,319250.0,57358XX,5735850.0,100
86620678,3193XX,319350.0,57358XX,5735850.0,100
86620680,3193XX,319350.0,57358XX,5735850.0,100
86620691,3193XX,319350.0,57357XX,5735750.0,100
86620708,3190XX,319050.0,57353XX,5735350.0,100
86620710,3135XX,313550.0,57336XX,5733650.0,100
86620721,3135XX,313550.0,57336XX,5733650.0,100
86620733,3136XX,313650.0,57337XX,5733750.0,100
